날짜,이산화질소
2019-03-06 03,.036
2019-03-06 04,.035
2019-03-06 05,.03
2019-03-06 06,.034
2019-03-06 07,.048
2019-03-06 08,.054
2019-03-06 09,.06
2019-03-06 10,.053
2019-03-06 11,.049
2019-03-06 12,.053
2019-03-06 13,.06
2019-03-06 14,.045
2019-03-06 15,.028
2019-03-06 16,.032
2019-03-06 17,.034
2019-03-06 18,.025
2019-03-06 19,.026
2019-03-06 20,.035
2019-03-06 21,.039
2019-03-06 22,.033
2019-03-06 23,.037
2019-03-06 24,.039
2019-03-07 01,.031
2019-03-07 02,.032
2019-03-07 03,.032
2019-03-07 04,.017
2019-03-07 05,.016
2019-03-07 06,.021
2019-03-07 07,.028
2019-03-07 08,.036
2019-03-07 09,.042
2019-03-07 10,.034
2019-03-07 11,.029
2019-03-07 12,.021
2019-03-07 13,.021
2019-03-07 14,
2019-03-07 15,
2019-03-07 16,
2019-03-07 17,.016
2019-03-07 18,.023
2019-03-07 19,.033
2019-03-07 20,.038
2019-03-07 21,.048
2019-03-07 22,.035
2019-03-07 23,.035
2019-03-07 24,.031
2019-03-08 01,.032
2019-03-08 02,.034
2019-03-08 03,.026
2019-03-08 04,.021
2019-03-08 05,.034
2019-03-08 06,.039
2019-03-08 07,.041
2019-03-08 08,.042
2019-03-08 09,.041
2019-03-08 10,.039
2019-03-08 11,.036
2019-03-08 12,.035
2019-03-08 13,.033
2019-03-08 14,.025
2019-03-08 15,.021
2019-03-08 16,.024
2019-03-08 17,.027
2019-03-08 18,.027
2019-03-08 19,.028
2019-03-08 20,.037
2019-03-08 21,.038
2019-03-08 22,.055
2019-03-08 23,.061
2019-03-08 24,.062
2019-03-09 01,.059
2019-03-09 02,.06
2019-03-09 03,.059
2019-03-09 04,.054
2019-03-09 05,.049
2019-03-09 06,.049
2019-03-09 07,.05
2019-03-09 08,.049
2019-03-09 09,.046
2019-03-09 10,.051
2019-03-09 11,.05
2019-03-09 12,.054
2019-03-09 13,.055
2019-03-09 14,.054
2019-03-09 15,.039
2019-03-09 16,.031
2019-03-09 17,.035
2019-03-09 18,.032
2019-03-09 19,.038
2019-03-09 20,.041
2019-03-09 21,.058
2019-03-09 22,.065
2019-03-09 23,.068
2019-03-09 24,.067
2019-03-10 01,.061
2019-03-10 02,.058
2019-03-10 03,.044
2019-03-10 04,.041
2019-03-10 05,.04
2019-03-10 06,.041
2019-03-10 07,.042
2019-03-10 08,.045
2019-03-10 09,.042
2019-03-10 10,.043
2019-03-10 11,.04
2019-03-10 12,.033
2019-03-10 13,.03
2019-03-10 14,.024
2019-03-10 15,.021
2019-03-10 16,.019
2019-03-10 17,.015
2019-03-10 18,.016
2019-03-10 19,.019
2019-03-10 20,.023
2019-03-10 21,.022
2019-03-10 22,.022
2019-03-10 23,.025
2019-03-10 24,.021
2019-03-11 01,.025
2019-03-11 02,.019
2019-03-11 03,.017
2019-03-11 04,.02
2019-03-11 05,.025
2019-03-11 06,.04
2019-03-11 07,.048
2019-03-11 08,.047
2019-03-11 09,.048
2019-03-11 10,.047
2019-03-11 11,.043
2019-03-11 12,.038
2019-03-11 13,.035
2019-03-11 14,.024
2019-03-11 15,.027
2019-03-11 16,.031
2019-03-11 17,.037
2019-03-11 18,.034
2019-03-11 19,.032
2019-03-11 20,.031
2019-03-11 21,.032
2019-03-11 22,.031
2019-03-11 23,.031
2019-03-11 24,.028
2019-03-12 01,.022
2019-03-12 02,.022
2019-03-12 03,.022
2019-03-12 04,.019
2019-03-12 05,.013
2019-03-12 06,.013
2019-03-12 07,.017
2019-03-12 08,.033
2019-03-12 09,.039
2019-03-12 10,.041
2019-03-12 11,.039
2019-03-12 12,.034
2019-03-12 13,.035
2019-03-12 14,.022
2019-03-12 15,.018
2019-03-12 16,.019
2019-03-12 17,.018
2019-03-12 18,.019
2019-03-12 19,.021
2019-03-12 20,.019
2019-03-12 21,.018
2019-03-12 22,.015
2019-03-12 23,.02
2019-03-12 24,.019
2019-03-13 01,.017
2019-03-13 02,.015
2019-03-13 03,.013
2019-03-13 04,.013
2019-03-13 05,.017
2019-03-13 06,.021
2019-03-13 07,.034
2019-03-13 08,.039
2019-03-13 09,.029
2019-03-13 10,.018
2019-03-13 11,.011
2019-03-13 12,.01
2019-03-13 13,.01
2019-03-13 14,.011
2019-03-13 15,.012
2019-03-13 16,.014
2019-03-13 17,.015
2019-03-13 18,.019
2019-03-13 19,.024
2019-03-13 20,.026
2019-03-13 21,.029
2019-03-13 22,.028
2019-03-13 23,.022
2019-03-13 24,.019
2019-03-14 01,.021
2019-03-14 02,.02
2019-03-14 03,.018
2019-03-14 04,.018
2019-03-14 05,.021
2019-03-14 06,.029
2019-03-14 07,.048
2019-03-14 08,.051
2019-03-14 09,.039
2019-03-14 10,.03
2019-03-14 11,.022
2019-03-14 12,.023
2019-03-14 13,.02
2019-03-14 14,.019
2019-03-14 15,.02
2019-03-14 16,.022
2019-03-14 17,.017
2019-03-14 18,.018
2019-03-14 19,.025
2019-03-14 20,.029
2019-03-14 21,.027
2019-03-14 22,.022
2019-03-14 23,.02
2019-03-14 24,.016
2019-03-15 01,.019
2019-03-15 02,.014
2019-03-15 03,.016
2019-03-15 04,.017
2019-03-15 05,.019
2019-03-15 06,.019
2019-03-15 07,.024
2019-03-15 08,.039
2019-03-15 09,.037
2019-03-15 10,.041
2019-03-15 11,.034
2019-03-15 12,.036
2019-03-15 13,.025
2019-03-15 14,.018
2019-03-15 15,.022
2019-03-15 16,.03
2019-03-15 17,.027
2019-03-15 18,.022
2019-03-15 19,.036
2019-03-15 20,.034
2019-03-15 21,.032
2019-03-15 22,.023
2019-03-15 23,.028
2019-03-15 24,.025
2019-03-16 01,.031
2019-03-16 02,.028
2019-03-16 03,.027
2019-03-16 04,.027
2019-03-16 05,.024
2019-03-16 06,.03
2019-03-16 07,.036
2019-03-16 08,.031
2019-03-16 09,.026
2019-03-16 10,.025
2019-03-16 11,.024
2019-03-16 12,.023
2019-03-16 13,.024
2019-03-16 14,.014
2019-03-16 15,.015
2019-03-16 16,.015
2019-03-16 17,.016
2019-03-16 18,.02
2019-03-16 19,.022
2019-03-16 20,.031
2019-03-16 21,.029
2019-03-16 22,.022
2019-03-16 23,.023
2019-03-16 24,.03
2019-03-17 01,.028
2019-03-17 02,.023
2019-03-17 03,.023
2019-03-17 04,.026
2019-03-17 05,.034
2019-03-17 06,.031
2019-03-17 07,.037
2019-03-17 08,.036
2019-03-17 09,.03
2019-03-17 10,.017
2019-03-17 11,.012
2019-03-17 12,.013
2019-03-17 13,.012
2019-03-17 14,.01
2019-03-17 15,.009
2019-03-17 16,.011
2019-03-17 17,.013
2019-03-17 18,.014
2019-03-17 19,.02
2019-03-17 20,.026
2019-03-17 21,.023
2019-03-17 22,.022
2019-03-17 23,.023
2019-03-17 24,.026
2019-03-18 01,.023
2019-03-18 02,.024
2019-03-18 03,.024
2019-03-18 04,.032
2019-03-18 05,.031
2019-03-18 06,.028
2019-03-18 07,.039
2019-03-18 08,.047
2019-03-18 09,.048
2019-03-18 10,.046
2019-03-18 11,.043
2019-03-18 12,.041
2019-03-18 13,.038
2019-03-18 14,.039
2019-03-18 15,.033
2019-03-18 16,.039
2019-03-18 17,.042
2019-03-18 18,.047
2019-03-18 19,.05
2019-03-18 20,.05
2019-03-18 21,.055
2019-03-18 22,.059
2019-03-18 23,.062
2019-03-18 24,.063
2019-03-19 01,.065
2019-03-19 02,.063
2019-03-19 03,.059
2019-03-19 04,.053
2019-03-19 05,.051
2019-03-19 06,.049
2019-03-19 07,.049
2019-03-19 08,.052
2019-03-19 09,.054
2019-03-19 10,.056
2019-03-19 11,.059
2019-03-19 12,.052
2019-03-19 13,.048
2019-03-19 14,.041
2019-03-19 15,.039
2019-03-19 16,.036
2019-03-19 17,.031
2019-03-19 18,.036
2019-03-19 19,.034
2019-03-19 20,.055
2019-03-19 21,.043
2019-03-19 22,.039
2019-03-19 23,.05
2019-03-19 24,.044
2019-03-20 01,.044
2019-03-20 02,.051
2019-03-20 03,.052
2019-03-20 04,.05
2019-03-20 05,.045
2019-03-20 06,.04
2019-03-20 07,.043
2019-03-20 08,.044
2019-03-20 09,.046
2019-03-20 10,.047
2019-03-20 11,.055
2019-03-20 12,.06
2019-03-20 13,.059
2019-03-20 14,.06
2019-03-20 15,.052
2019-03-20 16,.035
2019-03-20 17,.06
2019-03-20 18,.067
2019-03-20 19,.06
2019-03-20 20,.063
2019-03-20 21,.042
2019-03-20 22,.032
2019-03-20 23,.026
2019-03-20 24,.022
2019-03-21 01,.023
2019-03-21 02,.019
2019-03-21 03,.021
2019-03-21 04,.022
2019-03-21 05,.011
2019-03-21 06,.011
2019-03-21 07,.018
2019-03-21 08,.029
2019-03-21 09,.03
2019-03-21 10,
2019-03-21 11,
2019-03-21 12,
2019-03-21 13,
2019-03-21 14,
2019-03-21 15,
2019-03-21 16,
2019-03-21 17,
2019-03-21 18,
2019-03-21 19,
2019-03-21 20,
2019-03-21 21,
2019-03-21 22,
2019-03-21 23,
2019-03-21 24,
2019-03-22 01,
2019-03-22 02,
2019-03-22 03,
2019-03-22 04,
2019-03-22 05,
2019-03-22 06,
2019-03-22 07,
2019-03-22 08,
2019-03-22 09,
2019-03-22 10,
2019-03-22 11,
2019-03-22 12,
2019-03-22 13,
2019-03-22 14,
2019-03-22 15,.011
2019-03-22 16,.011
2019-03-22 17,.012
2019-03-22 18,.011
2019-03-22 19,.013
2019-03-22 20,.014
2019-03-22 21,.012
2019-03-22 22,.011
2019-03-22 23,.012
2019-03-22 24,.011
2019-03-23 01,.012
2019-03-23 02,.013
2019-03-23 03,.016
2019-03-23 04,.015
2019-03-23 05,.021
2019-03-23 06,.024
2019-03-23 07,.027
2019-03-23 08,.031
2019-03-23 09,.03
2019-03-23 10,.018
2019-03-23 11,.015
2019-03-23 12,.012
2019-03-23 13,.014
2019-03-23 14,.016
2019-03-23 15,.011
2019-03-23 16,.007
2019-03-23 17,.008
2019-03-23 18,.009
2019-03-23 19,.011
2019-03-23 20,.011
2019-03-23 21,.014
2019-03-23 22,.015
2019-03-23 23,.016
2019-03-23 24,.016
2019-03-24 01,.013
2019-03-24 02,.013
2019-03-24 03,.013
2019-03-24 04,.013
2019-03-24 05,.02
2019-03-24 06,.021
2019-03-24 07,.027
2019-03-24 08,.029
2019-03-24 09,.02
2019-03-24 10,.015
2019-03-24 11,.012
2019-03-24 12,.012
2019-03-24 13,.008
2019-03-24 14,.007
2019-03-24 15,.008
2019-03-24 16,.007
2019-03-24 17,.009
2019-03-24 18,.008
2019-03-24 19,.011
2019-03-24 20,.012
2019-03-24 21,.012
2019-03-24 22,.014
2019-03-24 23,.015
2019-03-24 24,.014
2019-03-25 01,.016
2019-03-25 02,.014
2019-03-25 03,.021
2019-03-25 04,.018
2019-03-25 05,.018
2019-03-25 06,.018
2019-03-25 07,.026
2019-03-25 08,.034
2019-03-25 09,.035
2019-03-25 10,.031
2019-03-25 11,.033
2019-03-25 12,.027
2019-03-25 13,.023
2019-03-25 14,.014
2019-03-25 15,.016
2019-03-25 16,.02
2019-03-25 17,.016
2019-03-25 18,.016
2019-03-25 19,.014
2019-03-25 20,.019
2019-03-25 21,.016
2019-03-25 22,.023
2019-03-25 23,.025
2019-03-25 24,.024
2019-03-26 01,.019
2019-03-26 02,.017
2019-03-26 03,.015
2019-03-26 04,.014
2019-03-26 05,.014
2019-03-26 06,.015
2019-03-26 07,.022
2019-03-26 08,.028
2019-03-26 09,.031
2019-03-26 10,.027
2019-03-26 11,.027
2019-03-26 12,.022
2019-03-26 13,.014
2019-03-26 14,.013
2019-03-26 15,.014
2019-03-26 16,.013
2019-03-26 17,.012
2019-03-26 18,.018
2019-03-26 19,.033
2019-03-26 20,.045
2019-03-26 21,.052
2019-03-26 22,.058
2019-03-26 23,.058
2019-03-26 24,.047
2019-03-27 01,.023
2019-03-27 02,.022
2019-03-27 03,.021
2019-03-27 04,.016
2019-03-27 05,.011
2019-03-27 06,.013
2019-03-27 07,.021
2019-03-27 08,.025
2019-03-27 09,.025
2019-03-27 10,.028
2019-03-27 11,.024
2019-03-27 12,.017
2019-03-27 13,.014
2019-03-27 14,.013
2019-03-27 15,.013
2019-03-27 16,.015
2019-03-27 17,.017
2019-03-27 18,.017
2019-03-27 19,.019
2019-03-27 20,.018
2019-03-27 21,.016
2019-03-27 22,.019
2019-03-27 23,.018
2019-03-27 24,.019
2019-03-28 01,.021
2019-03-28 02,.019
2019-03-28 03,.018
2019-03-28 04,.016
2019-03-28 05,.014
2019-03-28 06,.016
2019-03-28 07,.024
2019-03-28 08,.029
2019-03-28 09,.027
2019-03-28 10,.02
2019-03-28 11,.023
2019-03-28 12,.021
2019-03-28 13,.017
2019-03-28 14,.018
2019-03-28 15,.017
2019-03-28 16,.019
2019-03-28 17,.02
2019-03-28 18,.026
2019-03-28 19,.033
2019-03-28 20,.031
2019-03-28 21,.033
2019-03-28 22,.035
2019-03-28 23,.035
2019-03-28 24,.025
2019-03-29 01,.016
2019-03-29 02,.011
2019-03-29 03,.011
2019-03-29 04,.009
2019-03-29 05,.008
2019-03-29 06,.011
2019-03-29 07,.018
2019-03-29 08,.022
2019-03-29 09,.025
2019-03-29 10,.022
2019-03-29 11,.019
2019-03-29 12,.018
2019-03-29 13,.014
2019-03-29 14,.014
2019-03-29 15,.014
2019-03-29 16,.018
2019-03-29 17,.022
2019-03-29 18,.027
2019-03-29 19,.033
2019-03-29 20,.039
2019-03-29 21,.031
2019-03-29 22,.027
2019-03-29 23,.026
2019-03-29 24,.02
2019-03-30 01,.013
2019-03-30 02,.012
2019-03-30 03,.011
2019-03-30 04,.012
2019-03-30 05,.012
2019-03-30 06,.013
2019-03-30 07,.016
2019-03-30 08,.015
2019-03-30 09,.019
2019-03-30 10,.02
2019-03-30 11,.021
2019-03-30 12,.014
2019-03-30 13,.013
2019-03-30 14,.015
2019-03-30 15,.01
2019-03-30 16,.011
2019-03-30 17,.011
2019-03-30 18,.014
2019-03-30 19,.013
2019-03-30 20,.016
2019-03-30 21,.016
2019-03-30 22,.015
2019-03-30 23,.015
2019-03-30 24,.012
2019-03-31 01,.01
2019-03-31 02,.009
2019-03-31 03,.009
2019-03-31 04,.008
2019-03-31 05,.009
2019-03-31 06,.009
2019-03-31 07,.011
2019-03-31 08,.012
2019-03-31 09,.012
2019-03-31 10,.012
2019-03-31 11,.012
2019-03-31 12,.011
2019-03-31 13,.011
2019-03-31 14,.013
2019-03-31 15,.01
2019-03-31 16,.009
2019-03-31 17,.01
2019-03-31 18,.011
2019-03-31 19,.014
2019-03-31 20,.015
2019-03-31 21,.014
2019-03-31 22,.018
2019-03-31 23,.019
2019-03-31 24,.02
