날짜,이산화질소
2022-03-06 14,.008
2022-03-06 15,.007
2022-03-06 16,.008
2022-03-06 17,.008
2022-03-06 18,.011
2022-03-06 19,.015
2022-03-06 20,.017
2022-03-06 21,.016
2022-03-06 22,.023
2022-03-06 23,.02
2022-03-06 24,.02
2022-03-07 01,.024
2022-03-07 02,.032
2022-03-07 03,.032
2022-03-07 04,.037
2022-03-07 05,.037
2022-03-07 06,.04
2022-03-07 07,.043
2022-03-07 08,.044
2022-03-07 09,.043
2022-03-07 10,.042
2022-03-07 11,.04
2022-03-07 12,.04
2022-03-07 13,.034
2022-03-07 14,.03
2022-03-07 15,.029
2022-03-07 16,.039
2022-03-07 17,.043
2022-03-07 18,.041
2022-03-07 19,.048
2022-03-07 20,.052
2022-03-07 21,.052
2022-03-07 22,.047
2022-03-07 23,.038
2022-03-07 24,.037
2022-03-08 01,.043
2022-03-08 02,.044
2022-03-08 03,.048
2022-03-08 04,.047
2022-03-08 05,.048
2022-03-08 06,.048
2022-03-08 07,.049
2022-03-08 08,.051
2022-03-08 09,.049
2022-03-08 10,.05
2022-03-08 11,.053
2022-03-08 12,.042
2022-03-08 13,.029
2022-03-08 14,.027
2022-03-08 15,.025
2022-03-08 16,.023
2022-03-08 17,.026
2022-03-08 18,.029
2022-03-08 19,.031
2022-03-08 20,.04
2022-03-08 21,.041
2022-03-08 22,.033
2022-03-08 23,.029
2022-03-08 24,.031
2022-03-09 01,.033
2022-03-09 02,.031
2022-03-09 03,.03
2022-03-09 04,.04
2022-03-09 05,.048
2022-03-09 06,.044
2022-03-09 07,.043
2022-03-09 08,.045
2022-03-09 09,.042
2022-03-09 10,.047
2022-03-09 11,.046
2022-03-09 12,.041
2022-03-09 13,.025
2022-03-09 14,.023
2022-03-09 15,.029
2022-03-09 16,.029
2022-03-09 17,.033
2022-03-09 18,.037
2022-03-09 19,.043
2022-03-09 20,.048
2022-03-09 21,.048
2022-03-09 22,.04
2022-03-09 23,.046
2022-03-09 24,.054
2022-03-10 01,.062
2022-03-10 02,.055
2022-03-10 03,.054
2022-03-10 04,.056
2022-03-10 05,.053
2022-03-10 06,.051
2022-03-10 07,.052
2022-03-10 08,.053
2022-03-10 09,.053
2022-03-10 10,.056
2022-03-10 11,.062
2022-03-10 12,.063
2022-03-10 13,.036
2022-03-10 14,.026
2022-03-10 15,.023
2022-03-10 16,.024
2022-03-10 17,.025
2022-03-10 18,.027
2022-03-10 19,.032
2022-03-10 20,.037
2022-03-10 21,.045
2022-03-10 22,.055
2022-03-10 23,.06
2022-03-10 24,.076
2022-03-11 01,.066
2022-03-11 02,.049
2022-03-11 03,.046
2022-03-11 04,.054
2022-03-11 05,.06
2022-03-11 06,.054
2022-03-11 07,.052
2022-03-11 08,.057
2022-03-11 09,.062
2022-03-11 10,.061
2022-03-11 11,.057
2022-03-11 12,.055
2022-03-11 13,.043
2022-03-11 14,.024
2022-03-11 15,.022
2022-03-11 16,.03
2022-03-11 17,.03
2022-03-11 18,.037
2022-03-11 19,.035
2022-03-11 20,.039
2022-03-11 21,.036
2022-03-11 22,.037
2022-03-11 23,.039
2022-03-11 24,.04
2022-03-12 01,.035
2022-03-12 02,.036
2022-03-12 03,.052
2022-03-12 04,.058
2022-03-12 05,.057
2022-03-12 06,.045
2022-03-12 07,.051
2022-03-12 08,.048
2022-03-12 09,.043
2022-03-12 10,.051
2022-03-12 11,.048
2022-03-12 12,.045
2022-03-12 13,.04
2022-03-12 14,.02
2022-03-12 15,.014
2022-03-12 16,.014
2022-03-12 17,.014
2022-03-12 18,.013
2022-03-12 19,.01
2022-03-12 20,.01
2022-03-12 21,.009
2022-03-12 22,.009
2022-03-12 23,.012
2022-03-12 24,.012
2022-03-13 01,.013
2022-03-13 02,.01
2022-03-13 03,.01
2022-03-13 04,.009
2022-03-13 05,.007
2022-03-13 06,.009
2022-03-13 07,.01
2022-03-13 08,.013
2022-03-13 09,.016
2022-03-13 10,.017
2022-03-13 11,.019
2022-03-13 12,.02
2022-03-13 13,.021
2022-03-13 14,.023
2022-03-13 15,.023
2022-03-13 16,.021
2022-03-13 17,.027
2022-03-13 18,.031
2022-03-13 19,.033
2022-03-13 20,.033
2022-03-13 21,.036
2022-03-13 22,.032
2022-03-13 23,.033
2022-03-13 24,.026
2022-03-14 01,.024
2022-03-14 02,.012
2022-03-14 03,.012
2022-03-14 04,.011
2022-03-14 05,.013
2022-03-14 06,.018
2022-03-14 07,.03
2022-03-14 08,.038
2022-03-14 09,.037
2022-03-14 10,.036
2022-03-14 11,.031
2022-03-14 12,.027
2022-03-14 13,.022
2022-03-14 14,.02
2022-03-14 15,
2022-03-14 16,
2022-03-14 17,.025
2022-03-14 18,.024
2022-03-14 19,.023
2022-03-14 20,.021
2022-03-14 21,.021
2022-03-14 22,.022
2022-03-14 23,.02
2022-03-14 24,.016
2022-03-15 01,.02
2022-03-15 02,.02
2022-03-15 03,.015
2022-03-15 04,.018
2022-03-15 05,.021
2022-03-15 06,.02
2022-03-15 07,.024
2022-03-15 08,.028
2022-03-15 09,.028
2022-03-15 10,.028
2022-03-15 11,.025
2022-03-15 12,.023
2022-03-15 13,.023
2022-03-15 14,.026
2022-03-15 15,.026
2022-03-15 16,.029
2022-03-15 17,.035
2022-03-15 18,.04
2022-03-15 19,.042
2022-03-15 20,.047
2022-03-15 21,.05
2022-03-15 22,.046
2022-03-15 23,.034
2022-03-15 24,.035
2022-03-16 01,.041
2022-03-16 02,.05
2022-03-16 03,.05
2022-03-16 04,.05
2022-03-16 05,.047
2022-03-16 06,.045
2022-03-16 07,.045
2022-03-16 08,.044
2022-03-16 09,.045
2022-03-16 10,.051
2022-03-16 11,.056
2022-03-16 12,.046
2022-03-16 13,.041
2022-03-16 14,.042
2022-03-16 15,.034
2022-03-16 16,.026
2022-03-16 17,.028
2022-03-16 18,.026
2022-03-16 19,.03
2022-03-16 20,.025
2022-03-16 21,.023
2022-03-16 22,.035
2022-03-16 23,.036
2022-03-16 24,.031
2022-03-17 01,.027
2022-03-17 02,.02
2022-03-17 03,.02
2022-03-17 04,.02
2022-03-17 05,.019
2022-03-17 06,.019
2022-03-17 07,.028
2022-03-17 08,.035
2022-03-17 09,.034
2022-03-17 10,.035
2022-03-17 11,.029
2022-03-17 12,.017
2022-03-17 13,.017
2022-03-17 14,.019
2022-03-17 15,.02
2022-03-17 16,.018
2022-03-17 17,.022
2022-03-17 18,.022
2022-03-17 19,.022
2022-03-17 20,.02
2022-03-17 21,.018
2022-03-17 22,.016
2022-03-17 23,.012
2022-03-17 24,.013
2022-03-18 01,.01
2022-03-18 02,.009
2022-03-18 03,.009
2022-03-18 04,.009
2022-03-18 05,.009
2022-03-18 06,.01
2022-03-18 07,.015
2022-03-18 08,.018
2022-03-18 09,.018
2022-03-18 10,.023
2022-03-18 11,.019
2022-03-18 12,.019
2022-03-18 13,.016
2022-03-18 14,.014
2022-03-18 15,.021
2022-03-18 16,.018
2022-03-18 17,.018
2022-03-18 18,.015
2022-03-18 19,.017
2022-03-18 20,.016
2022-03-18 21,.015
2022-03-18 22,.016
2022-03-18 23,.013
2022-03-18 24,.012
2022-03-19 01,.011
2022-03-19 02,.009
2022-03-19 03,.007
2022-03-19 04,.007
2022-03-19 05,.008
2022-03-19 06,.01
2022-03-19 07,.018
2022-03-19 08,.021
2022-03-19 09,.021
2022-03-19 10,.023
2022-03-19 11,.023
2022-03-19 12,.023
2022-03-19 13,.019
2022-03-19 14,.017
2022-03-19 15,.014
2022-03-19 16,.015
2022-03-19 17,.015
2022-03-19 18,.018
2022-03-19 19,.015
2022-03-19 20,.017
2022-03-19 21,.024
2022-03-19 22,.03
2022-03-19 23,.03
2022-03-19 24,.019
2022-03-20 01,.029
2022-03-20 02,.019
2022-03-20 03,.018
2022-03-20 04,.017
2022-03-20 05,.016
2022-03-20 06,.017
2022-03-20 07,.016
2022-03-20 08,.02
2022-03-20 09,.017
2022-03-20 10,.016
2022-03-20 11,.018
2022-03-20 12,.013
2022-03-20 13,.013
2022-03-20 14,.012
2022-03-20 15,.011
2022-03-20 16,.011
2022-03-20 17,.011
2022-03-20 18,.012
2022-03-20 19,.016
2022-03-20 20,.016
2022-03-20 21,.014
2022-03-20 22,.014
2022-03-20 23,.018
2022-03-20 24,.014
2022-03-21 01,.014
2022-03-21 02,.015
2022-03-21 03,.015
2022-03-21 04,.014
2022-03-21 05,.027
2022-03-21 06,.025
2022-03-21 07,.034
2022-03-21 08,.043
2022-03-21 09,.038
2022-03-21 10,.036
2022-03-21 11,.032
2022-03-21 12,.017
2022-03-21 13,.019
2022-03-21 14,.017
2022-03-21 15,.02
2022-03-21 16,.03
2022-03-21 17,.034
2022-03-21 18,.028
2022-03-21 19,.022
2022-03-21 20,.02
2022-03-21 21,.019
2022-03-21 22,.013
2022-03-21 23,.013
2022-03-21 24,.016
2022-03-22 01,.017
2022-03-22 02,.022
2022-03-22 03,.015
2022-03-22 04,.014
2022-03-22 05,.016
2022-03-22 06,.031
2022-03-22 07,.031
2022-03-22 08,.036
2022-03-22 09,.027
2022-03-22 10,.025
2022-03-22 11,.017
2022-03-22 12,.02
2022-03-22 13,.019
2022-03-22 14,.017
2022-03-22 15,.015
2022-03-22 16,.013
2022-03-22 17,.016
2022-03-22 18,.018
2022-03-22 19,.023
2022-03-22 20,.026
2022-03-22 21,.028
2022-03-22 22,.024
2022-03-22 23,.027
2022-03-22 24,.026
2022-03-23 01,.028
2022-03-23 02,.028
2022-03-23 03,.031
2022-03-23 04,.024
2022-03-23 05,.038
2022-03-23 06,.038
2022-03-23 07,.036
2022-03-23 08,.037
2022-03-23 09,.037
2022-03-23 10,.038
2022-03-23 11,.035
2022-03-23 12,.026
2022-03-23 13,.02
2022-03-23 14,.021
2022-03-23 15,.022
2022-03-23 16,.025
2022-03-23 17,.023
2022-03-23 18,.019
2022-03-23 19,.019
2022-03-23 20,.021
2022-03-23 21,.019
2022-03-23 22,.02
2022-03-23 23,.015
2022-03-23 24,.017
2022-03-24 01,.018
2022-03-24 02,.017
2022-03-24 03,.016
2022-03-24 04,.013
2022-03-24 05,.013
2022-03-24 06,.025
2022-03-24 07,.027
2022-03-24 08,.028
2022-03-24 09,.04
2022-03-24 10,.038
2022-03-24 11,.037
2022-03-24 12,.034
2022-03-24 13,.031
2022-03-24 14,.027
2022-03-24 15,.026
2022-03-24 16,.029
2022-03-24 17,.026
2022-03-24 18,.03
2022-03-24 19,.026
2022-03-24 20,.029
2022-03-24 21,.032
2022-03-24 22,.036
2022-03-24 23,.054
2022-03-24 24,.055
2022-03-25 01,.05
2022-03-25 02,.046
2022-03-25 03,.045
2022-03-25 04,.034
2022-03-25 05,.038
2022-03-25 06,.036
2022-03-25 07,.036
2022-03-25 08,.035
2022-03-25 09,.039
2022-03-25 10,.046
2022-03-25 11,.053
2022-03-25 12,.04
2022-03-25 13,.024
2022-03-25 14,
2022-03-25 15,
2022-03-25 16,.031
2022-03-25 17,.026
2022-03-25 18,.022
2022-03-25 19,.028
2022-03-25 20,.032
2022-03-25 21,.023
2022-03-25 22,.021
2022-03-25 23,.015
2022-03-25 24,.013
2022-03-26 01,.012
2022-03-26 02,.014
2022-03-26 03,.01
2022-03-26 04,.009
2022-03-26 05,.011
2022-03-26 06,.012
2022-03-26 07,.009
2022-03-26 08,.01
2022-03-26 09,.011
2022-03-26 10,.02
2022-03-26 11,.019
2022-03-26 12,.019
2022-03-26 13,.021
2022-03-26 14,.015
2022-03-26 15,.014
2022-03-26 16,.014
2022-03-26 17,.014
2022-03-26 18,.013
2022-03-26 19,.018
2022-03-26 20,.025
2022-03-26 21,.027
2022-03-26 22,.02
2022-03-26 23,.02
2022-03-26 24,.023
2022-03-27 01,.02
2022-03-27 02,.016
2022-03-27 03,.017
2022-03-27 04,.015
2022-03-27 05,.012
2022-03-27 06,.012
2022-03-27 07,.012
2022-03-27 08,.016
2022-03-27 09,.017
2022-03-27 10,.017
2022-03-27 11,.017
2022-03-27 12,.011
2022-03-27 13,.009
2022-03-27 14,.008
2022-03-27 15,.006
2022-03-27 16,.006
2022-03-27 17,.005
2022-03-27 18,.005
2022-03-27 19,.006
2022-03-27 20,.009
2022-03-27 21,.009
2022-03-27 22,.01
2022-03-27 23,.013
2022-03-27 24,.01
2022-03-28 01,.01
2022-03-28 02,.007
2022-03-28 03,.01
2022-03-28 04,.014
2022-03-28 05,.025
2022-03-28 06,.031
2022-03-28 07,.042
2022-03-28 08,.043
2022-03-28 09,.041
2022-03-28 10,.036
2022-03-28 11,.023
2022-03-28 12,.022
2022-03-28 13,.016
2022-03-28 14,.017
2022-03-28 15,.017
2022-03-28 16,.021
2022-03-28 17,.027
2022-03-28 18,.027
2022-03-28 19,.023
2022-03-28 20,.024
2022-03-28 21,.027
2022-03-28 22,.033
2022-03-28 23,.036
2022-03-28 24,.039
2022-03-29 01,.038
2022-03-29 02,.04
2022-03-29 03,.048
2022-03-29 04,.046
2022-03-29 05,.047
2022-03-29 06,.048
2022-03-29 07,.049
2022-03-29 08,.045
2022-03-29 09,.048
2022-03-29 10,.052
2022-03-29 11,.039
2022-03-29 12,.021
2022-03-29 13,.018
2022-03-29 14,.015
2022-03-29 15,.013
2022-03-29 16,.013
2022-03-29 17,.013
2022-03-29 18,.016
2022-03-29 19,.017
2022-03-29 20,.021
2022-03-29 21,.027
2022-03-29 22,.031
2022-03-29 23,.028
2022-03-29 24,.031
2022-03-30 01,.036
2022-03-30 02,.034
2022-03-30 03,.038
2022-03-30 04,.037
2022-03-30 05,.042
2022-03-30 06,.039
2022-03-30 07,.043
2022-03-30 08,.044
2022-03-30 09,.043
2022-03-30 10,.044
2022-03-30 11,.043
2022-03-30 12,.032
2022-03-30 13,.03
2022-03-30 14,.027
2022-03-30 15,.027
2022-03-30 16,.033
2022-03-30 17,.041
2022-03-30 18,.045
2022-03-30 19,.047
2022-03-30 20,.044
2022-03-30 21,.03
2022-03-30 22,.031
2022-03-30 23,.021
2022-03-30 24,.023
2022-03-31 01,.02
2022-03-31 02,.018
2022-03-31 03,.017
2022-03-31 04,.015
2022-03-31 05,.012
2022-03-31 06,.015
2022-03-31 07,.02
2022-03-31 08,.022
2022-03-31 09,.02
2022-03-31 10,.017
2022-03-31 11,.014
2022-03-31 12,.014
2022-03-31 13,.014
2022-03-31 14,.014
2022-03-31 15,.015
2022-03-31 16,.013
2022-03-31 17,.011
2022-03-31 18,.011
2022-03-31 19,.011
2022-03-31 20,.015
2022-03-31 21,.016
2022-03-31 22,.012
2022-03-31 23,.013
2022-03-31 24,.017
