날짜,이산화질소
2023-03-27:03,0.010
2023-03-27:02,0.010
2023-03-27:01,0.010
2023-03-26:24,0.011
2023-03-26:23,0.010
2023-03-26:22,0.009
2023-03-26:21,0.009
2023-03-26:20,0.009
2023-03-26:19,0.007
2023-03-26:18,0.006
2023-03-26:17,0.006
2023-03-26:16,0.006
2023-03-26:15,0.007
2023-03-26:14,0.007
2023-03-26:13,0.007
2023-03-26:12,0.007
2023-03-26:11,0.009
2023-03-26:10,0.011
2023-03-26:09,0.015
2023-03-26:08,0.017
2023-03-26:07,0.015
2023-03-26:06,0.011
2023-03-26:05,0.011
2023-03-26:04,0.018
2023-03-26:03,0.019
2023-03-26:02,0.023
2023-03-26:01,0.019
2023-03-25:24,0.016
2023-03-25:23,0.020
2023-03-25:22,0.026
2023-03-25:21,0.023
2023-03-25:20,0.026
2023-03-25:19,0.025
2023-03-25:18,0.025
2023-03-25:17,0.024
2023-03-25:16,0.016
2023-03-25:15,0.015
2023-03-25:14,0.016
2023-03-25:13,0.014
2023-03-25:12,0.016
2023-03-25:11,0.020
2023-03-25:10,0.019
2023-03-25:09,0.018
2023-03-25:08,0.022
2023-03-25:07,0.024
2023-03-25:06,0.021
2023-03-25:05,0.023
2023-03-25:04,0.022
2023-03-25:03,0.031
2023-03-25:02,0.039
2023-03-25:01,0.033
2023-03-24:24,0.026
2023-03-24:23,0.027
2023-03-24:22,0.022
2023-03-24:21,0.027
2023-03-24:20,0.028
2023-03-24:19,0.029
2023-03-24:18,0.039
2023-03-24:17,0.041
2023-03-24:16,0.040
2023-03-24:15,0.035
2023-03-24:14,0.032
2023-03-24:13,0.030
2023-03-24:12,0.027
2023-03-24:11,0.028
2023-03-24:10,0.030
2023-03-24:09,0.031
2023-03-24:08,0.036
2023-03-24:07,0.027
2023-03-24:06,0.027
2023-03-24:05,0.019
2023-03-24:04,0.016
2023-03-24:03,0.013
2023-03-24:02,0.014
2023-03-24:01,0.017
2023-03-23:24,0.020
2023-03-23:23,0.023
2023-03-23:22,0.022
2023-03-23:21,0.020
2023-03-23:20,0.023
2023-03-23:19,0.023
2023-03-23:18,0.022
2023-03-23:17,0.022
2023-03-23:16,0.018
2023-03-23:15,0.016
2023-03-23:14,0.019
2023-03-23:13,0.025
2023-03-23:12,0.034
2023-03-23:11,0.041
2023-03-23:10,0.044
2023-03-23:09,0.048
2023-03-23:08,0.047
2023-03-23:07,0.041
2023-03-23:06,0.030
2023-03-23:05,0.019
2023-03-23:04,0.015
2023-03-23:03,0.024
2023-03-23:02,0.035
2023-03-23:01,0.025
2023-03-22:24,0.037
2023-03-22:23,0.039
2023-03-22:22,0.032
2023-03-22:21,0.034
2023-03-22:20,0.025
2023-03-22:19,0.031
2023-03-22:18,0.043
2023-03-22:17,0.033
2023-03-22:16,0.058
2023-03-22:15,0.033
2023-03-22:14,0.033
2023-03-22:13,0.045
2023-03-22:12,0.049
2023-03-22:11,0.067
2023-03-22:10,0.066
2023-03-22:09,0.059
2023-03-22:08,0.058
2023-03-22:07,0.060
2023-03-22:06,0.065
2023-03-22:05,0.066
2023-03-22:04,0.070
2023-03-22:03,0.076
2023-03-22:02,0.081
2023-03-22:01,0.087
2023-03-21:24,0.089
2023-03-21:23,0.070
2023-03-21:22,0.059
2023-03-21:21,0.042
2023-03-21:20,0.045
2023-03-21:19,0.054
2023-03-21:18,0.046
2023-03-21:17,0.033
2023-03-21:16,0.032
2023-03-21:15,0.033
2023-03-21:14,0.029
2023-03-21:13,0.036
2023-03-21:12,0.039
2023-03-21:11,0.056
2023-03-21:10,0.066
2023-03-21:09,0.064
2023-03-21:08,0.057
2023-03-21:07,0.057
2023-03-21:06,0.059
2023-03-21:05,0.061
2023-03-21:04,0.070
2023-03-21:03,0.073
2023-03-21:02,0.071
2023-03-21:01,0.075
2023-03-20:24,0.060
2023-03-20:23,0.052
2023-03-20:22,0.047
2023-03-20:21,0.042
2023-03-20:20,0.041
2023-03-20:19,0.040
2023-03-20:18,0.044
2023-03-20:17,0.043
2023-03-20:16,0.043
2023-03-20:15,0.039
2023-03-20:14,0.041
2023-03-20:13,0.044
2023-03-20:12,0.053
2023-03-20:11,0.064
2023-03-20:10,0.062
2023-03-20:09,0.059
2023-03-20:08,0.060
2023-03-20:07,0.060
2023-03-20:06,0.059
2023-03-20:05,0.060
2023-03-20:04,0.064
2023-03-20:03,0.053
2023-03-20:02,0.055
2023-03-20:01,0.051
2023-03-19:24,0.042
2023-03-19:23,0.037
2023-03-19:22,0.036
2023-03-19:21,0.033
2023-03-19:20,0.031
2023-03-19:19,0.028
2023-03-19:18,0.024
2023-03-19:17,0.020
2023-03-19:16,0.020
2023-03-19:15,0.020
2023-03-19:14,0.021
2023-03-19:13,0.022
2023-03-19:12,0.027
2023-03-19:11,0.024
2023-03-19:10,0.023
2023-03-19:09,0.029
2023-03-19:08,0.030
2023-03-19:07,0.033
2023-03-19:06,0.030
2023-03-19:05,0.027
2023-03-19:04,0.024
2023-03-19:03,0.023
2023-03-19:02,0.025
2023-03-19:01,0.027
2023-03-18:24,0.027
2023-03-18:23,0.026
2023-03-18:22,0.025
2023-03-18:21,0.024
2023-03-18:20,0.024
2023-03-18:19,0.020
2023-03-18:18,0.017
2023-03-18:17,0.013
2023-03-18:16,0.012
2023-03-18:15,0.013
2023-03-18:14,0.016
2023-03-18:13,0.020
2023-03-18:12,0.023
2023-03-18:11,0.027
2023-03-18:10,0.029
2023-03-18:09,0.028
2023-03-18:08,0.031
2023-03-18:07,0.028
2023-03-18:06,0.021
2023-03-18:05,0.021
2023-03-18:04,0.025
2023-03-18:03,0.026
2023-03-18:02,0.028
2023-03-18:01,0.032
2023-03-17:24,0.037
2023-03-17:23,0.033
2023-03-17:22,0.032
2023-03-17:21,0.026
2023-03-17:20,0.027
2023-03-17:19,0.032
2023-03-17:18,0.031
2023-03-17:17,0.023
2023-03-17:16,0.022
2023-03-17:15,0.021
2023-03-17:14,0.021
2023-03-17:13,0.016
2023-03-17:12,0.018
2023-03-17:11,0.028
2023-03-17:10,0.032
2023-03-17:09,0.039
2023-03-17:08,0.041
2023-03-17:07,0.032
2023-03-17:06,0.020
2023-03-17:05,0.013
2023-03-17:04,0.010
2023-03-17:03,0.010
2023-03-17:02,0.009
2023-03-17:01,0.010
2023-03-16:24,0.023
2023-03-16:23,0.020
2023-03-16:22,0.028
2023-03-16:21,0.024
2023-03-16:20,0.023
2023-03-16:19,0.025
2023-03-16:18,0.014
2023-03-16:17,0.014
2023-03-16:16,0.010
2023-03-16:15,0.011
2023-03-16:14,0.012
2023-03-16:13,0.008
2023-03-16:12,0.011
2023-03-16:11,0.014
2023-03-16:10,0.013
2023-03-16:09,0.023
2023-03-16:08,0.030
2023-03-16:07,0.021
2023-03-16:06,0.012
2023-03-16:05,0.010
2023-03-16:04,0.009
2023-03-16:03,0.008
2023-03-16:02,0.008
2023-03-16:01,0.009
2023-03-15:24,0.009
2023-03-15:23,0.010
2023-03-15:22,0.012
2023-03-15:21,0.017
2023-03-15:20,0.018
2023-03-15:19,0.020
2023-03-15:18,0.026
2023-03-15:17,0.027
2023-03-15:16,0.023
2023-03-15:15,0.017
2023-03-15:14,0.013
2023-03-15:13,0.011
2023-03-15:12,0.014
2023-03-15:11,0.020
2023-03-15:10,0.023
2023-03-15:09,0.028
2023-03-15:08,0.052
2023-03-15:07,0.049
2023-03-15:06,0.044
2023-03-15:05,0.045
2023-03-15:04,0.048
2023-03-15:03,0.051
2023-03-15:02,0.042
2023-03-15:01,0.031
2023-03-14:24,0.027
2023-03-14:23,0.026
2023-03-14:22,0.027
2023-03-14:21,0.018
2023-03-14:20,0.018
2023-03-14:19,0.012
2023-03-14:18,0.010
2023-03-14:17,0.010
2023-03-14:16,0.009
2023-03-14:15,0.009
2023-03-14:14,0.011
2023-03-14:13,0.015
2023-03-14:12,0.021
2023-03-14:11,0.026
2023-03-14:10,0.027
2023-03-14:09,0.032
2023-03-14:08,0.036
2023-03-14:07,0.029
2023-03-14:06,0.021
2023-03-14:05,0.021
2023-03-14:04,0.022
2023-03-14:03,0.023
2023-03-14:02,0.024
2023-03-14:01,0.019
2023-03-13:24,0.015
2023-03-13:23,0.019
2023-03-13:22,0.019
2023-03-13:21,0.019
2023-03-13:20,0.018
2023-03-13:19,0.020
2023-03-13:18,0.014
2023-03-13:17,0.012
2023-03-13:16,
2023-03-13:15,
2023-03-13:14,0.016
2023-03-13:13,0.012
2023-03-13:12,0.014
2023-03-13:11,0.012
2023-03-13:10,0.013
2023-03-13:09,0.015
2023-03-13:08,0.016
2023-03-13:07,0.015
2023-03-13:06,0.010
2023-03-13:05,0.008
2023-03-13:04,0.007
2023-03-13:03,0.007
2023-03-13:02,0.007
2023-03-13:01,0.008
2023-03-12:24,0.009
2023-03-12:23,0.010
2023-03-12:22,0.011
2023-03-12:21,0.010
2023-03-12:20,0.010
2023-03-12:19,0.010
2023-03-12:18,0.012
2023-03-12:17,0.014
2023-03-12:16,0.013
2023-03-12:15,0.014
2023-03-12:14,0.016
2023-03-12:13,0.016
2023-03-12:12,0.015
2023-03-12:11,0.016
2023-03-12:10,0.018
2023-03-12:09,0.015
2023-03-12:08,0.015
2023-03-12:07,0.014
2023-03-12:06,0.011
2023-03-12:05,0.013
2023-03-12:04,0.019
2023-03-12:03,0.018
2023-03-12:02,0.015
2023-03-12:01,0.016
2023-03-11:24,0.018
2023-03-11:23,0.019
2023-03-11:22,0.019
2023-03-11:21,0.022
2023-03-11:20,0.022
2023-03-11:19,0.021
2023-03-11:18,0.022
2023-03-11:17,0.021
2023-03-11:16,0.018
2023-03-11:15,0.016
2023-03-11:14,0.016
2023-03-11:13,0.020
2023-03-11:12,0.034
2023-03-11:11,0.066
2023-03-11:10,0.064
2023-03-11:09,0.057
2023-03-11:08,0.057
2023-03-11:07,0.060
2023-03-11:06,0.061
2023-03-11:05,0.060
2023-03-11:04,0.066
2023-03-11:03,0.075
2023-03-11:02,0.080
2023-03-11:01,0.067
2023-03-10:24,0.061
2023-03-10:23,0.055
2023-03-10:22,0.056
2023-03-10:21,0.049
2023-03-10:20,0.059
2023-03-10:19,0.054
2023-03-10:18,0.028
2023-03-10:17,0.024
2023-03-10:16,0.021
2023-03-10:15,0.028
2023-03-10:14,0.035
2023-03-10:13,0.047
2023-03-10:12,0.053
2023-03-10:11,0.048
2023-03-10:10,0.045
2023-03-10:09,0.041
2023-03-10:08,0.038
2023-03-10:07,0.037
2023-03-10:06,0.037
2023-03-10:05,0.041
2023-03-10:04,0.045
2023-03-10:03,0.049
2023-03-10:02,0.057
2023-03-10:01,0.058
2023-03-09:24,0.060
2023-03-09:23,0.064
2023-03-09:22,0.061
2023-03-09:21,0.056
2023-03-09:20,0.043
2023-03-09:19,0.041
2023-03-09:18,0.042
2023-03-09:17,0.037
2023-03-09:16,0.031
2023-03-09:15,0.030
2023-03-09:14,0.030
2023-03-09:13,0.028
2023-03-09:12,0.024
2023-03-09:11,0.025
2023-03-09:10,0.028
2023-03-09:09,0.034
2023-03-09:08,0.030
2023-03-09:07,0.013
2023-03-09:06,0.019
2023-03-09:05,0.051
2023-03-09:04,0.027
2023-03-09:03,0.034
2023-03-09:02,0.046
2023-03-09:01,0.052
2023-03-08:24,0.040
2023-03-08:23,0.028
2023-03-08:22,0.033
2023-03-08:21,0.030
2023-03-08:20,0.035
2023-03-08:19,0.033
2023-03-08:18,0.033
2023-03-08:17,0.029
2023-03-08:16,0.023
2023-03-08:15,0.024
2023-03-08:14,0.024
2023-03-08:13,0.025
2023-03-08:12,0.026
2023-03-08:11,0.043
2023-03-08:10,0.067
2023-03-08:09,0.066
2023-03-08:08,0.070
2023-03-08:07,0.060
2023-03-08:06,0.044
2023-03-08:05,0.036
2023-03-08:04,0.027
2023-03-08:03,0.027
2023-03-08:02,0.030
2023-03-08:01,0.025
2023-03-07:24,0.022
2023-03-07:23,0.023
2023-03-07:22,0.021
2023-03-07:21,0.021
2023-03-07:20,0.034
2023-03-07:19,0.030
2023-03-07:18,0.026
2023-03-07:17,0.025
2023-03-07:16,0.022
2023-03-07:15,0.020
2023-03-07:14,0.025
2023-03-07:13,0.036
2023-03-07:12,0.053
2023-03-07:11,0.059
2023-03-07:10,0.056
2023-03-07:09,0.062
2023-03-07:08,0.067
2023-03-07:07,0.062
2023-03-07:06,0.045
2023-03-07:05,0.045
2023-03-07:04,0.055
2023-03-07:03,0.065
2023-03-07:02,0.061
2023-03-07:01,0.045
2023-03-06:24,0.031
2023-03-06:23,0.034
2023-03-06:22,0.039
2023-03-06:21,0.031
2023-03-06:20,0.031
2023-03-06:19,0.028
2023-03-06:18,0.026
2023-03-06:17,0.020
2023-03-06:16,0.022
2023-03-06:15,0.022
2023-03-06:14,0.023
2023-03-06:13,0.059
2023-03-06:12,0.063
2023-03-06:11,0.065
2023-03-06:10,0.062
2023-03-06:09,0.060
2023-03-06:08,0.055
2023-03-06:07,0.057
2023-03-06:06,0.056
2023-03-06:05,0.058
2023-03-06:04,0.053
2023-03-06:03,0.057
2023-03-06:02,0.064
2023-03-06:01,0.072
2023-03-05:24,0.068
2023-03-05:23,0.040
2023-03-05:22,0.039
2023-03-05:21,0.034
2023-03-05:20,0.029
2023-03-05:19,0.022
2023-03-05:18,0.026
2023-03-05:17,0.024
2023-03-05:16,0.030
2023-03-05:15,0.027
2023-03-05:14,0.026
2023-03-05:13,0.035
2023-03-05:12,0.037
2023-03-05:11,0.042
2023-03-05:10,0.033
2023-03-05:09,0.037
2023-03-05:08,0.039
2023-03-05:07,0.043
2023-03-05:06,0.042
2023-03-05:05,0.049
2023-03-05:04,0.058
2023-03-05:03,0.049
2023-03-05:02,0.037
2023-03-05:01,0.035
2023-03-04:24,0.033
2023-03-04:23,0.034
2023-03-04:22,0.031
2023-03-04:21,0.033
2023-03-04:20,0.036
2023-03-04:19,0.042
2023-03-04:18,0.044
2023-03-04:17,0.034
2023-03-04:16,0.030
2023-03-04:15,0.024
2023-03-04:14,0.026
2023-03-04:13,0.026
2023-03-04:12,0.031
2023-03-04:11,0.028
2023-03-04:10,0.040
2023-03-04:09,0.040
2023-03-04:08,0.040
2023-03-04:07,0.038
2023-03-04:06,0.043
2023-03-04:05,0.045
2023-03-04:04,0.046
2023-03-04:03,0.015
2023-03-04:02,0.047
2023-03-04:01,0.020
2023-03-03:24,0.018
2023-03-03:23,0.019
2023-03-03:22,0.020
2023-03-03:21,0.018
2023-03-03:20,0.016
2023-03-03:19,0.019
2023-03-03:18,0.018
2023-03-03:17,0.018
2023-03-03:16,0.017
2023-03-03:15,0.015
2023-03-03:14,0.016
2023-03-03:13,0.018
2023-03-03:12,0.029
2023-03-03:11,0.034
2023-03-03:10,0.035
2023-03-03:09,0.038
2023-03-03:08,0.047
2023-03-03:07,0.045
2023-03-03:06,0.035
2023-03-03:05,0.041
2023-03-03:04,0.033
2023-03-03:03,0.017
2023-03-03:02,0.018
2023-03-03:01,0.031
2023-03-02:24,0.034
2023-03-02:23,0.025
2023-03-02:22,0.020
2023-03-02:21,0.022
2023-03-02:20,0.023
2023-03-02:19,0.018
2023-03-02:18,0.014
2023-03-02:17,0.014
2023-03-02:16,0.010
2023-03-02:15,0.010
2023-03-02:14,0.011
2023-03-02:13,0.011
2023-03-02:12,0.012
2023-03-02:11,0.012
2023-03-02:10,0.017
2023-03-02:09,0.018
2023-03-02:08,0.019
2023-03-02:07,0.015
2023-03-02:06,0.010
2023-03-02:05,0.009
2023-03-02:04,0.007
2023-03-02:03,0.007
2023-03-02:02,0.008
2023-03-02:01,0.009
2023-03-01:24,0.011
2023-03-01:23,0.013
2023-03-01:22,0.013
2023-03-01:21,0.012
2023-03-01:20,0.011
2023-03-01:19,0.011
2023-03-01:18,0.009
2023-03-01:17,0.009
2023-03-01:16,0.012
2023-03-01:15,0.013
2023-03-01:14,0.014
2023-03-01:13,0.017
2023-03-01:12,0.022
2023-03-01:11,0.020
2023-03-01:10,0.029
2023-03-01:09,0.033
2023-03-01:08,0.032
2023-03-01:07,0.028
2023-03-01:06,0.037
2023-03-01:05,0.033
2023-03-01:04,0.030
2023-03-01:03,0.022
2023-03-01:02,0.024
2023-03-01:01,0.027

